molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL222875,CCN(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O,IC50,'=',169.82,nM,6.77,CHEMBL917209
CHEMBL139630,CC(=O)O[C@@H]1C2CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC[C@@H]1NC(=O)C=C(C)C,IC50,'=',5248.07,nM,5.28,CHEMBL641237
CHEMBL347527,CNCCc1cccc(OC(=O)N(C)C)c1,IC50,'=',280.0,nM,6.55,CHEMBL645011
CHEMBL409854,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C(=O)/C=C/c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,IC50,'=',19498.45,nM,4.71,CHEMBL641237
CHEMBL322628,CC(C)CCSC(=O)OCC[N+](C)(C)C.[Cl-],IC50,'=',50000.0,nM,4.3,CHEMBL884109
CHEMBL16645,Cc1ccc(O)cc1,IC50,'=',4900.0,nM,5.31,CHEMBL643382
CHEMBL555641,CN(C)C(=O)Oc1ccc2c(c1)C(N)CC2.Cl,IC50,'=',760.0,nM,6.12,CHEMBL645885
CHEMBL242906,COc1cc2cc(-c3ccc(CN(C)Cc4ccc([N+](=O)[O-])cc4)cc3)c(=O)oc2cc1OC,IC50,'=',24600.0,nM,4.61,CHEMBL894085
CHEMBL265416,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4[N+](=O)[O-])cc3)c(=O)oc2cc1OC,IC50,'=',987.0,nM,6.01,CHEMBL894085
CHEMBL413793,COc1ccc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2c1,IC50,'=',892.0,nM,6.05,CHEMBL894085
CHEMBL4516508,Fc1ccc(CN2CCC(Nc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,IC50,'=',370.0,nM,6.43,CHEMBL4478126
CHEMBL4548499,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,IC50,'=',1380.0,nM,5.86,CHEMBL4478126
CHEMBL33173,CCN1CC[C@@]2(C)c3cc(OC(=O)N[C@@H](C)c4ccccc4)ccc3CC12,IC50,'=',1330.0,nM,5.88,CHEMBL875789
CHEMBL4640750,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1CCN1CCN(Cc2ccccc2)CC1,IC50,'=',201.0,nM,6.7,CHEMBL4611478
CHEMBL3763535,O=c1oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,IC50,'=',1370.0,nM,5.86,CHEMBL3767513
CHEMBL3400187,COc1cc2oc(-c3ccc(OCC(=O)NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,IC50,'=',21.6,nM,7.67,CHEMBL3405465
CHEMBL5435281,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)C)cccc12,IC50,'=',558.6,nM,6.25,CHEMBL5333551
CHEMBL5426763,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N3CCCCC3)cccc12,IC50,'=',529.1,nM,6.28,CHEMBL5333551
CHEMBL5394478,C#CCCCCCCCCCN(C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,IC50,'=',123.2,nM,6.91,CHEMBL5333551
CHEMBL3402720,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl,IC50,'=',1044.0,nM,5.98,CHEMBL3404440
CHEMBL3360757,COC(=O)CC1=NO[C@@H]2CCCC[C@@H]2[C@H]1c1ccccc1,IC50,'=',35120.0,nM,4.45,CHEMBL3367639
CHEMBL3323056,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCC3,IC50,'=',1200.0,nM,5.92,CHEMBL3369130
CHEMBL4765163,CCn1cc(CNCc2c[nH]nc2-c2ccc(-c3ccccc3)cc2)cn1,IC50,'=',350.0,nM,6.46,CHEMBL4669404
CHEMBL1917825,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,IC50,'=',2200.0,nM,5.66,CHEMBL1921132
CHEMBL609672,CC(C)NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,IC50,'=',35000.0,nM,4.46,CHEMBL642295
CHEMBL3769537,COc1cccc(C(=O)N2c3ccccc3[Se]c3ccc(Cl)cc32)c1,IC50,'=',5900.0,nM,5.23,CHEMBL3772142
CHEMBL3770203,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccc(Cl)cc32)cc1,IC50,'=',5800.0,nM,5.24,CHEMBL3772142
CHEMBL239618,COc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1,IC50,'=',6300.0,nM,5.2,CHEMBL3772142
CHEMBL1289507,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,IC50,'=',8600.0,nM,5.07,CHEMBL1293120
CHEMBL1290152,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)C(c2ccccc2)NC12C(=O)Nc1ccc(Cl)cc12,IC50,'=',7260.0,nM,5.14,CHEMBL1293120
CHEMBL3770479,O=C(c1ccccc1)N1c2ccccc2[Se]c2ccc(Cl)cc21,IC50,'=',6000.0,nM,5.22,CHEMBL3772142
CHEMBL1411769,Clc1ccc2c(c1)Nc1ccccc1S2,IC50,'=',7400.0,nM,5.13,CHEMBL3772142
CHEMBL394753,O=C(Cc1ccccc1)N1c2ccccc2Sc2ccccc21,IC50,'=',7400.0,nM,5.13,CHEMBL3772142
CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,IC50,'=',69.18,nM,7.16,CHEMBL829159
CHEMBL3356536,O=C1C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC(=O)c2c(O)cccc21,IC50,'=',0.72,nM,9.14,CHEMBL3387411
CHEMBL191315,COc1ccc(CCN2CC(=O)N(CCc3ccccn3)CC2=O)cc1OC,IC50,'=',20000.0,nM,4.7,CHEMBL829441
CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,IC50,'=',549.54,nM,6.26,CHEMBL829154
CHEMBL59977,Nc1c2c(nc3ccc([N+](=O)[O-])cc13)CCCC2,IC50,'=',3019.95,nM,5.52,CHEMBL829154
CHEMBL61533,Nc1c2c(nc3cc(F)ccc13)CCCC2,IC50,'=',87.1,nM,7.06,CHEMBL829154
CHEMBL3220807,C[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OCC[N+](C)(C)C)[C@@H]2CC[C@]1(Cl)C3.[I-],IC50,'=',34000.0,nM,4.47,CHEMBL3225749
CHEMBL3233829,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,IC50,'=',4.36,nM,8.36,CHEMBL3238626
CHEMBL3632853,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@@H](OC(C)=O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,IC50,'=',3500.0,nM,5.46,CHEMBL3635482
CHEMBL283509,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1OC,IC50,'=',1.0,nM,9.0,CHEMBL3635482
CHEMBL1213295,O=C(CCCN1C(=O)c2ccccc2C1=O)N1CCCCCC1,IC50,'=',500.0,nM,6.3,CHEMBL1216954
CHEMBL189907,CNC(=O)Oc1cccc2c1CCC1CCN(C)C21,IC50,'=',17.3,nM,7.76,CHEMBL831104
CHEMBL190322,CNC(=O)Oc1cccc2c1SCC1CCN(C)C21,IC50,'=',8.11,nM,8.09,CHEMBL831104
CHEMBL3819646,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cc(O)ccc21,IC50,'=',2160.0,nM,5.67,CHEMBL3821968
CHEMBL3764609,Cc1c(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,IC50,'=',1690.0,nM,5.77,CHEMBL3767513
CHEMBL103873,CCCCCSC(=O)OCC[N+](C)(C)C.[Cl-],IC50,'=',50000.0,nM,4.3,CHEMBL884109
CHEMBL3597060,CC(C)(C)OC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccccc2)N(c2ccccc2)[C@@H]1c1ccccc1,IC50,'=',2792.54,nM,5.55,CHEMBL3599183
CHEMBL4105085,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O,IC50,'=',653.0,nM,6.18,CHEMBL4013232
CHEMBL4071377,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C#N)C2.[Br-],IC50,'=',2.92,nM,8.54,CHEMBL4013232
CHEMBL4098418,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1)C2.[Br-],IC50,'=',36.5,nM,7.44,CHEMBL4013232
CHEMBL4077952,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,IC50,'=',20.0,nM,7.7,CHEMBL4013257
CHEMBL3754005,COc1cccc2cc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCCCC4)Cc3cc4cccc(OC)c4o3)oc12,IC50,'=',199.0,nM,6.7,CHEMBL3758061
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',251.19,nM,6.6,CHEMBL1041657
CHEMBL571730,O=S(=O)(/N=C(\NCCCCNc1c2c(nc3ccccc13)CCCC2)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)c1ccc(Cl)cc1,IC50,'=',2511.89,nM,5.6,CHEMBL1041657
CHEMBL3752356,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)oc12,IC50,'=',63.1,nM,7.2,CHEMBL3758061
CHEMBL3752969,COc1cccc2cc(CNCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,IC50,'=',15.3,nM,7.82,CHEMBL3758061
CHEMBL3752543,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,IC50,'=',10.8,nM,7.97,CHEMBL3758061
CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,IC50,'=',119.95,nM,6.92,CHEMBL641020
CHEMBL1240668,C[C@H](c1cccc(OC(=O)N(C)C)c1)N1CCCCC1,IC50,'=',32.0,nM,7.5,CHEMBL1249049
CHEMBL1243297,C[C@@]12CCN(Cc3ccccc3)[C@@H]1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,IC50,'=',41130.0,nM,4.39,CHEMBL1249049
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',90.0,nM,7.05,CHEMBL1249049
CHEMBL1243012,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2,IC50,'=',40.0,nM,7.4,CHEMBL1249049
CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,IC50,'=',1500.0,nM,5.82,CHEMBL1249049
CHEMBL4800161,COc1cc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)cc(OC)c1OC,IC50,'=',5690.0,nM,5.25,CHEMBL4668052
CHEMBL4756828,O=C(N/N=C/c1ccc(O)cc1O)N1CCN(c2ccccn2)CC1,IC50,'=',4680.0,nM,5.33,CHEMBL4668052
CHEMBL612100,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,IC50,'=',460.26,nM,6.34,CHEMBL641238
CHEMBL3116296,O=[N+]([O-])c1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2Cc1ccccc1,IC50,'=',6300.0,nM,5.2,CHEMBL3119244
CHEMBL3116293,CCCCCn1nc(OCc2ccc3ccccc3c2)c2cc([N+](=O)[O-])ccc21,IC50,'=',8200.0,nM,5.09,CHEMBL3119244
CHEMBL3116290,COc1ccc(COc2nn(CCN(C(C)C)C(C)C)c3ccc([N+](=O)[O-])cc23)cc1,IC50,'=',91000.0,nM,4.04,CHEMBL3119244
CHEMBL94059,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,IC50,'=',2600.0,nM,5.58,CHEMBL644105
CHEMBL3577524,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,IC50,'=',2000.0,nM,5.7,CHEMBL3579635
CHEMBL556028,C#CCNC1CCc2ccc(OC(=O)N(C)CCCCCC)cc21.Cl,IC50,'=',15700.0,nM,4.8,CHEMBL642876
CHEMBL151861,C#CC(C)NCCc1cccc(OC(=O)N(C)C)c1,IC50,'=',170.0,nM,6.77,CHEMBL645012
CHEMBL12941,CN(C)Cc1ccc(CSCCNC(=O)CSCc2ccc(CN(C)C)o2)o1,IC50,'=',2500.0,nM,5.6,CHEMBL641506
CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,IC50,'=',6600.0,nM,5.18,CHEMBL2404670
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,IC50,'=',7250.0,nM,5.14,CHEMBL2404670
CHEMBL130112,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)c1ccccc1,IC50,'=',2400.0,nM,5.62,CHEMBL643384
CHEMBL5267000,O=C1/C(=C/c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,IC50,'=',348.0,nM,6.46,CHEMBL5223558
CHEMBL5285953,CCOc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)cc1)C2=O,IC50,'=',45.0,nM,7.35,CHEMBL5223558
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,'=',128.0,nM,6.89,CHEMBL645002
CHEMBL5204934,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCCC4)CC3)nc12,IC50,'=',340.0,nM,6.47,CHEMBL5120154
CHEMBL5178216,C=C(C)[C@]1(O)CC[C@@]2(C)C3=Cc4c(cc(-c5cccnc5)oc4=O)O[C@]3(C)[C@@H](O)C[C@@H]2[C@@]12CCC(=O)OC2,IC50,'=',13900.0,nM,4.86,CHEMBL5124526
CHEMBL4748939,COC(=O)c1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],IC50,'=',2600.0,nM,5.58,CHEMBL4708697
CHEMBL1651134,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,IC50,'=',4.898,nM,8.31,CHEMBL1664219
CHEMBL1651139,O=C(CCC1CCN(Cc2ccccc2O)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,IC50,'=',1.096,nM,8.96,CHEMBL1664219
CHEMBL2011495,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,IC50,'=',0.31,nM,9.51,CHEMBL2015198
CHEMBL1179697,CN1C(=O)Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc21,IC50,'=',0.4786,nM,9.32,CHEMBL1664219
CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,IC50,'=',100.0,nM,7.0,CHEMBL1664219
CHEMBL126939,C(=C/C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,IC50,'=',208.93,nM,6.68,CHEMBL1664219
CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,IC50,'=',120.23,nM,6.92,CHEMBL1664219
CHEMBL240972,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO,IC50,'=',26780.0,nM,4.57,CHEMBL1918466
CHEMBL1651141,O=C(CCC1CCN(Cc2ccccc2[N+](=O)[O-])CC1)c1cc2c3c(ccn3C(=O)CC2)c1,IC50,'=',89.13,nM,7.05,CHEMBL1664219
CHEMBL92460,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,IC50,'=',54.95,nM,7.26,CHEMBL1664219
CHEMBL4758531,CC(=O)Nc1cc(-c2nc(OCC3CC3)c(C(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)s2)ccn1,IC50,'=',393.6,nM,6.41,CHEMBL4711085
CHEMBL5436875,COC(=O)/C=C/C(=O)Nc1cccc(OCCCCSC(=S)N2CCCCC2)c1,IC50,'=',210.0,nM,6.68,CHEMBL5344489
CHEMBL2064468,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,IC50,'=',40.7,nM,7.39,CHEMBL2066006
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,IC50,'=',1700.0,nM,5.77,CHEMBL1663835
CHEMBL3752384,c1ccc2oc(CN(CCCCCCCNc3c4c(nc5ccccc35)CCC4)Cc3cc4ccccc4o3)cc2c1,IC50,'=',222.0,nM,6.65,CHEMBL3758061
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,IC50,'=',600.0,nM,6.22,CHEMBL3761952
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,IC50,'=',29.0,nM,7.54,CHEMBL1909212
CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,'=',1827.0,nM,5.74,CHEMBL1909212
CHEMBL4060617,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',253.0,nM,6.6,CHEMBL4004919
CHEMBL3632994,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,IC50,'=',80.0,nM,7.1,CHEMBL4004917
CHEMBL4104551,Nc1c2c(nc3c1C(c1cccc(F)c1)c1ccc4cccnc4c1O3)CCCC2,IC50,'=',2200.0,nM,5.66,CHEMBL4003224
CHEMBL4066392,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-],IC50,'=',400.0,nM,6.4,CHEMBL4049960
CHEMBL4095051,CCn1c2ccccc2c2cc(/C=C/c3cc(N4CCOCC4)c4ccccc4[n+]3C)ccc21.[I-],IC50,'=',2300.0,nM,5.64,CHEMBL4049960
CHEMBL4127071,C=C(C)[C@@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]23C[C@@H](C(C)(C)O)OC2=C(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C3=O,IC50,'=',9130.0,nM,5.04,CHEMBL4119281
CHEMBL4129940,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)[C@@H]1O,IC50,'=',11260.0,nM,4.95,CHEMBL4119281
CHEMBL4095445,COc1ccc(CCNc2nc(NC(C)C)nc3ccccc23)cc1OC,IC50,'=',7600.0,nM,5.12,CHEMBL4003411
CHEMBL4759893,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,IC50,'=',43.7,nM,7.36,CHEMBL4681246
CHEMBL4076034,COc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1OC,IC50,'=',2200.0,nM,5.66,CHEMBL4017987
CHEMBL4209420,CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,IC50,'=',557.0,nM,6.25,CHEMBL4193992
CHEMBL4216601,COc1ccc(Cn2cc(C(=O)NCCCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',9500.0,nM,5.02,CHEMBL4198693
CHEMBL4217126,COc1ccc(Cn2cc(C(=O)NCCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',2240.0,nM,5.65,CHEMBL4198693
CHEMBL4242359,COc1ccc2c(c1)C/C(=C/c1ccccc1-c1ccc3ccccc3c1)C2=O,IC50,'=',32.4,nM,7.49,CHEMBL4233921
CHEMBL4218997,CN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccccc2)cc1,IC50,'=',5800.0,nM,5.24,CHEMBL4193447
CHEMBL4207876,CCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)cc2)cc1,IC50,'=',6500.0,nM,5.19,CHEMBL4193447
CHEMBL4795876,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2cccc(F)c2)CC1,IC50,'=',4700.0,nM,5.33,CHEMBL4688568
CHEMBL4218829,O=C(CNCc1ccccc1[N+](=O)[O-])Nc1ccc2nc3n(c(=O)c2c1)CCC3,IC50,'=',30.7,nM,7.51,CHEMBL4193992
CHEMBL4791726,Clc1ccc(-c2nnc(Nc3ncccn3)o2)cc1,IC50,'=',2884.03,nM,5.54,CHEMBL4700585
CHEMBL4849276,C[n+]1ccc2[nH]c3ccc(F)cc3c2c1.[I-],IC50,'=',1900.0,nM,5.72,CHEMBL4825142
CHEMBL2160226,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3oc4ccccc4c3C(=O)c3ccc(C)cc3)cc2)c1,IC50,'=',340.0,nM,6.47,CHEMBL2162577
CHEMBL2160223,CCN(CC)CCOc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,IC50,'=',37100.0,nM,4.43,CHEMBL2162577
CHEMBL2160224,CCN(CC)CCOc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,IC50,'=',78000.0,nM,4.11,CHEMBL2162577
CHEMBL4639105,COc1cc2cc(NC(=O)CCCNCc3ccccc3)c(=O)oc2cc1OC,IC50,'=',748.0,nM,6.13,CHEMBL4616017
CHEMBL321808,CN(C)Cc1ccc(CSCCNc2nnccc2[N+](=O)[O-])o1,IC50,'=',470.0,nM,6.33,CHEMBL884112
CHEMBL106936,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,IC50,'=',690.0,nM,6.16,CHEMBL644833
CHEMBL4743162,O=[N+]([O-])c1ccccc1-c1nnc(Nc2ncccn2)o1,IC50,'=',3388.44,nM,5.47,CHEMBL4700585
CHEMBL345241,CC1CCN(CC2CCCCC2)CC1,IC50,'=',8.9,nM,8.05,CHEMBL643386
CHEMBL4788300,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(F)cc1)[C@@]21CSc2ccccc2C1=O,IC50,'=',19800.0,nM,4.7,CHEMBL4719111
CHEMBL4780172,CN1C[C@@H](c2ccc(Cl)cc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,IC50,'=',24120.0,nM,4.62,CHEMBL4719111
CHEMBL4800403,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,IC50,'=',21.9,nM,7.66,CHEMBL4711085
CHEMBL4741219,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,IC50,'=',38.7,nM,7.41,CHEMBL4711085
CHEMBL4760288,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,IC50,'=',168.0,nM,6.78,CHEMBL4711085
CHEMBL3417009,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,IC50,'=',16.0,nM,7.8,CHEMBL3420216
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',6.0,nM,8.22,CHEMBL3420216
CHEMBL3417001,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2ccccc2)CC1,IC50,'=',8.5,nM,8.07,CHEMBL3420216
CHEMBL4645659,COc1ccc(CCC(=O)Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1OC,IC50,'=',740.0,nM,6.13,CHEMBL4627889
CHEMBL3759090,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@@H](C(=O)C(C)C)[C@]1(C)C/C=C/C(C)(C)O)C2=O,IC50,'=',9600.0,nM,5.02,CHEMBL3761046
CHEMBL1940738,COc1cc2oc(=O)c(OCCCCOc3cc(O)cc(N(C)C)c3)c(C)c2cc1OC,IC50,'=',0.236,nM,9.63,CHEMBL1942987
CHEMBL3133443,COc1cc2c(cc1OC)C(NC(=O)CN1CCN(Cc3ccccc3F)CC1)c1cnn(-c3ccccc3)c1-2,IC50,'=',2430.0,nM,5.61,CHEMBL3135735
CHEMBL3133436,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,IC50,'=',880.0,nM,6.06,CHEMBL3135735
CHEMBL3133433,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2)CC1,IC50,'=',330.0,nM,6.48,CHEMBL3135735
CHEMBL3133430,Cn1ncc2c1-c1sccc1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1,IC50,'=',1320.0,nM,5.88,CHEMBL3135735
CHEMBL4857592,COc1cccc(C2CC(c3cc(F)cc(F)c3)=NN2c2ccc(S(N)(=O)=O)cc2)c1OC,IC50,'=',6.36,nM,8.2,CHEMBL5265203
CHEMBL2238282,O=C(/C=C/c1ccc(N2CCCCC2)cc1)c1sccc1Cl,IC50,'=',160.0,nM,6.8,CHEMBL5265203
CHEMBL1256415,COc1ccc2nc3c(c(N)c2c1)CCCC3,IC50,'=',15000.0,nM,4.82,CHEMBL4125637
CHEMBL3115027,O=c1c2ccccc2[se]n1-c1ccc(CN2CCCCC2)cc1,IC50,'=',10850.0,nM,4.96,CHEMBL3116513
CHEMBL4638958,CC(C)=CC[C@H]1C[C@]2(CC=C(C)C)C(=O)[C@]3(CC=C(C)C)O[C@@]1(C(=O)C(C)C)[C@@]2(O)C(C)(C)C3=O,IC50,'=',20700.0,nM,4.68,CHEMBL4624170
CHEMBL170946,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C)c3)CC1)C2,IC50,'=',88.0,nM,7.06,CHEMBL3870531
CHEMBL4873162,O=C(NCC1CCN(Cc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,IC50,'=',1093.0,nM,5.96,CHEMBL4831994
