"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL437";"SULFATHIAZOLE";"4.0";"255.32";"0";"1.53";"sulfathiazole";"Nc1ccc(S(=O)(=O)Nc2nccs2)cc1";"MIC";"'='";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4823070";"Antibacterial activity against Escherichia coli assessed as bacterial growth inhibition by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4819149";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"";"";"256.0"
"CHEMBL1163194";"";"None";"210.20";"0";"2.28";"14";"CCOC(=O)/C=C\Oc1ccc(F)cc1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1167747";"Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microtiter plate method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1166008";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"128.0"
"CHEMBL1165345";"";"None";"235.24";"0";"1.24";"17";"CCOC(=O)/C=C\Oc1ccc(C(N)=O)cc1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1167747";"Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microtiter plate method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1166008";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"128.0"
"CHEMBL1164345";"";"None";"215.25";"0";"2.68";"27";"CCOC(=O)/C=C\n1ccc2ccccc21";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1167747";"Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microtiter plate method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1166008";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"128.0"
"CHEMBL1163209";"";"None";"214.25";"0";"0.43";"34";"CCOC(=O)/C=C\n1nnnc1SC";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1167747";"Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by microtiter plate method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1166008";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"128.0"
"CHEMBL2017260";"";"None";"290.29";"0";"1.79";"11";"N#Cc1ccc(C(=O)Nc2ccc(-n3cncn3)nc2)cc1";"MIC";"'>'";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2019899";"Antibacterial activity against kanamycin-resistant,acrAB::Tn903 deficient Escherichia coli SM1411 expressing lacI3, lacZ118, proB, trp, nalA, rpsL in the presence of polymyxin B nonapeptide";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL2016480";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"256.0"
"CHEMBL1927326";"CLAUSZOLINE K";"None";"225.25";"0";"3.14";"14";"COc1ccc2c(c1)[nH]c1ccc(C=O)cc12";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2038579";"Antibacterial activity against Escherichia coli TISTR 780 by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL2034969";"1";"Scientific Literature";"J Nat Prod";"2012";"None";"";"";"";"128.0"
"CHEMBL458164";"";"None";"219.28";"0";"2.85";"YKAs3003";"Oc1ccc(/C=N/C2CCCCC2)c(O)c1";"MIC";"'='";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1030716";"Antimicrobial activity against Escherichia coli KCTC 1682 after 20 hrs by twofold serial broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1152734";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"128.0"
"CHEMBL1076926";"";"None";"278.35";"0";"1.57";"2";"C=C1C(=O)O[C@H]2/C=C(\C)[C@@H](O)CC[C@@]3(C)C[C@@H]3[C@H](O)[C@H]12";"MIC";"'='";"25.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1115952";"Antibacterial activity against Escherichia coli ATCC 35218 after 48 hrs by serial dilution technique";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154913";"1";"Scientific Literature";"J Nat Prod";"2010";"None";"";"";"";"25.0"
"CHEMBL582882";"";"None";"274.40";"0";"4.56";"7";"CC(=O)/C=C1\C[C@@]2(C)CCC[C@]2(C)C2=C1CC(C)(C)O2";"MIC";"'>'";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1043938";"Antibacterial activity against Escherichia coli ATCC 35049 after 48 hrs by microtiter broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154141";"1";"Scientific Literature";"J Nat Prod";"2008";"None";"";"";"";"100.0"
"CHEMBL573838";"";"None";"276.30";"0";"3.13";"9";"c1ccc(-c2nnc(Cn3cnc4ccccc43)o2)cc1";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1048383";"Antibacterial activity against Escherichia coli ATCC 25922 after 20 hrs by two fold dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154066";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"64.0"
"CHEMBL573614";"";"None";"292.30";"0";"2.84";"13";"Oc1ccc(-c2nnc(Cn3cnc4ccccc43)o2)cc1";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1048383";"Antibacterial activity against Escherichia coli ATCC 25922 after 20 hrs by two fold dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154066";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"32.0"
"CHEMBL4547357";"";"None";"253.23";"0";"1.48";"39";"CCOC(=O)CC1Oc2ccc(F)cc2NC1=O";"MIC";"'='";"1010900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4384417";"Antibacterial activity against Escherichia coli ATCC 25922 after 16 to 20 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4382244";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"1010.9"
"CHEMBL4549044";"";"None";"262.27";"0";"1.91";"17t";"O=c1c2nc([N+](=O)[O-])cn2ccn1C1CCCCC1";"MIC";"'>'";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4384239";"Antibacterial activity against Escherichia coli ATCC 25922 by broth microdilution assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4382237";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"32.0"
"CHEMBL1383520";"";"None";"211.68";"0";"2.44";"MMV046261";"Nc1nnc(-c2ccc(Cl)cc2)s1";"MIC";"'>'";"20000.0";"nM";"";"";"Median N= 2; Maxinhib 14.6 Pct";"UO_0000065";"";"";"";"";"0";"CHEMBL4296185";"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | MEDIA: CAMHB | TIME = 18.0 hr | PLATE_TYPE: 384well; NBS; CORNING #3640  | DETECTION_METHOD: Absorption (OD600)";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD Antimicrobial Screening";"";"";"None";"";"";"";"20.0"
"CHEMBL351660";"";"None";"290.32";"0";"1.26";"MMV1579846";"COc1cc(Cc2cc(N)nc(N)n2)cc(OC)c1OC";"MIC";"'='";"2500.0";"nM";"";"";"Median N= 2";"UO_0000065";"";"";"";"";"0";"CHEMBL4296185";"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | MEDIA: CAMHB | TIME = 18.0 hr | PLATE_TYPE: 384well; NBS; CORNING #3640  | DETECTION_METHOD: Absorption (OD600)";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD Antimicrobial Screening";"";"";"None";"";"";"";"2.5"
"CHEMBL37387";"BROPIRIMINE";"2.0";"266.10";"0";"1.78";"MMV690540";"Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1";"MIC";"'>'";"20000.0";"nM";"";"";"Median N= 2; Maxinhib 9.6 Pct";"UO_0000065";"";"";"";"";"0";"CHEMBL4296185";"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | MEDIA: CAMHB | TIME = 18.0 hr | PLATE_TYPE: 384well; NBS; CORNING #3640  | DETECTION_METHOD: Absorption (OD600)";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD Antimicrobial Screening";"";"";"None";"";"";"";"20.0"
"CHEMBL4248881";"";"None";"140.23";"0";"0.48";"4";"N[C@@]12CCCC[C@H]1CNC2";"MIC";"'='";"0.006";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4235066";"Antibacterial activity against Escherichia coli NIHJ after 18 hrs by two-fold microbroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4229492";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.006"
"CHEMBL5203408";"";"None";"282.45";"0";"4.29";"3";"CCCc1c(CC)cc(CC)c[n+]1CCc1ccccc1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5122568";"Antibacterial activity against Escherichia coli ATCC25922 measured after 18 hrs by micro broth dilution assay";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL5120818";"1";"Scientific Literature";"J Nat Prod";"2022";"None";"TIME = 18.0 hr";"";"";"64.0"
"CHEMBL4572921";"";"None";"259.69";"0";"3.30";"171";"C/C(C#N)=C1/OC(c2ccc(C)cc2)=C(Cl)C1=O";"MIC";"'='";"62.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4394150";"Antibacterial activity against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4393659";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"62.5"
"CHEMBL148";"IMIPENEM ANHYDROUS";"4.0";"299.35";"0";"-0.18";"Imipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12";"MIC";"'='";"8000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5545488";"Antibacterial activity against kanamycin resistant Escherichia coli incubated for 18 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL5543109";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 18.0 hr";"";"";"8.0"
"CHEMBL148";"IMIPENEM ANHYDROUS";"4.0";"299.35";"0";"-0.18";"Imipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12";"MIC";"'='";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5545489";"Antibacterial activity against rifampicin resistant Escherichia coli incubated for 18 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL5543109";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 18.0 hr";"";"";"0.5"
"CHEMBL4164997";"";"None";"246.26";"0";"2.27";"8";"O=C(O)/C(O)=C/C(=O)c1ccc2c(c1)CCCC2";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4142041";"Antibacterial activity against Escherichia coli NCTC 12241 after 16 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4138171";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL4175222";"";"None";"250.25";"0";"2.02";"10";"COc1cc(C)c(C(=O)/C=C(\O)C(=O)O)cc1C";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4142041";"Antibacterial activity against Escherichia coli NCTC 12241 after 16 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4138171";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL4171775";"";"None";"222.20";"0";"1.40";"13";"COc1ccccc1C(=O)/C=C(\O)C(=O)O";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4142041";"Antibacterial activity against Escherichia coli NCTC 12241 after 16 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4138171";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL502238";"";"None";"222.20";"0";"1.40";"14";"COc1cccc(C(=O)/C=C(\O)C(=O)O)c1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4142041";"Antibacterial activity against Escherichia coli NCTC 12241 after 16 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4138171";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL4159407";"";"None";"290.32";"0";"1.15";"20";"CN1CCN(c2ccc(C(=O)/C=C(\O)C(=O)O)cc2)CC1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4142041";"Antibacterial activity against Escherichia coli NCTC 12241 after 16 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4138171";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL1829211";"";"None";"268.27";"0";"3.06";"26";"O=C(O)/C(O)=C/C(=O)c1ccc(-c2ccccc2)cc1";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4142041";"Antibacterial activity against Escherichia coli NCTC 12241 after 16 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4138171";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"128.0"
"CHEMBL4067690";"";"None";"243.74";"0";"3.13";"5A2";"Cc1ccc2c(c1)c1ccccc1c[n+]2C.[Cl-]";"MIC";"'>'";"128.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4056058";"Antibacterial activity against penicillin-susceptible Escherichia coli ATCC 25922 incubated for 24 hrs by tube-dilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4052686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"128.0"
"CHEMBL4204653";"";"None";"265.32";"0";"3.36";"B3";"Cc1cccc(COc2cccc(-c3c[nH]nn3)c2)c1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4188574";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4184277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"64.0"
"CHEMBL4202803";"";"None";"260.34";"0";"3.94";"E1";"CCCCC(C)COc1cccc(-c2nnco2)c1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4188574";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4184277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"64.0"
"CHEMBL204860";"MATRINE";"None";"248.37";"0";"1.87";"Matrine";"O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34";"MIC";"'='";"5.459";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5580333";"Antibacterial activity against Escherichia coli by two-fold dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL5579805";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"";"";"";"5.459"
"CHEMBL2104878";"METIPIROX";"2.0";"139.15";"0";"0.70";"MMV1782389";"Cc1cc(C)n(O)c(=O)c1";"MIC";"'>'";"20000.0";"nM";"";"";"Median N= 2; Maxinhib 7.2 Pct";"UO_0000065";"";"";"";"";"0";"CHEMBL4296185";"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | MEDIA: CAMHB | TIME = 18.0 hr | PLATE_TYPE: 384well; NBS; CORNING #3640  | DETECTION_METHOD: Absorption (OD600)";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD Antimicrobial Screening";"";"";"None";"";"";"";"20.0"
"CHEMBL4560328";"";"None";"253.26";"0";"1.82";"MCC_008524:001";"Cn1c([N+](=O)[O-])cnc1C(=O)OC1CCCCC1";"MIC";"'>'";"32.0";"ug.mL-1";"";"";"Median N= 2; Maxinhib 5.8 Pct";"UO_0000274";"";"";"";"";"0";"CHEMBL4296185";"Antibacterial activity against Escherichia coli ATCC 25922 (CO-ADD:GN_001); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | MEDIA: CAMHB | TIME = 18.0 hr | PLATE_TYPE: 384well; NBS; CORNING #3640  | DETECTION_METHOD: Absorption (OD600)";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4513134";"40";"CO-ADD Antimicrobial Screening";"";"";"None";"";"";"";"32.0"
"CHEMBL4587998";"";"None";"276.29";"0";"4.51";"51a";"Cc1ccc2occ(-c3cc4ccccc4oc3=O)c2c1";"MIC";"'='";"0.2";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL4384024";"Antibacterial activity against Escherichia coli by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4382229";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.2"
"CHEMBL31574";"FISETIN";"2.0";"286.24";"0";"2.28";"Fisetin";"O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12";"MIC";"'='";"1.024";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5134756";"Antibacterial activity against NDM-1 positive Escherichia coli ZC-YN3 isolates assessed as lincomycin MIC incubated for 18 to 24 hrs by CLSI based broth microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL5131475";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"Time_Lower = 18.0 hrs | Time_Upper = 24.0 hrs";"";"";"1024.0"
